ID,VI1,VI2,VD
sgzOS2fK2KZemyrd1DUmTw**,4,1,0
sgzOS2fK2KZemyrd1DUmTw**,24,2,1
sgzOS2fK2KZemyrd1DUmTw**,6,1,1
sgzOS2fK2KZemyrd1DUmTw**,3,1,0
sgzOS2fK2KZemyrd1DUmTw**,6,2,1
sgzOS2fK2KZemyrd1DUmTw**,36,1,1
sgzOS2fK2KZemyrd1DUmTw**,2,1,1
sgzOS2fK2KZ5yC_AkFAqrw**,3,2,0
sgzOS2fK2KZ5yC_AkFAqrw**,6,1,0
sgzOS2fK2KZ5yC_AkFAqrw**,4,2,1
sgzOS2fK2KZ5yC_AkFAqrw**,6,2,1
sgzOS2fK2KZ5yC_AkFAqrw**,4,1,1
sgzOS2fK2KZ5yC_AkFAqrw**,24,2,1
sgzOS2fK2KZ5yC_AkFAqrw**,12,1,1
sgzOS2fK2KZ5yC_AkFAqrw**,24,1,1
sgzOS2fK2KZ5yC_AkFAqrw**,4,2,1
sgzOS2fK2KZ5yC_AkFAqrw**,2,1,1
sgzOS2fK2KZ5yC_AkFAqrw**,36,2,1
sgzOS2fK2KZ5yC_AkFAqrw**,1,1,1
sgzOS2fK2KZ5yC_AkFAqrw**,18,2,0
sgzOS2fK2KZ5yC_AkFAqrw**,12,1,1
sgzOS2fK2KZ5yC_AkFAqrw**,9,2,1
sgzOS2fK2KZ5yC_AkFAqrw**,2,2,1
sgzOS2fK2KZ5yC_AkFAqrw**,9,1,1
sgzOS2fK2KZ5yC_AkFAqrw**,3,1,1
sgzOS2fK2KZ5yC_AkFAqrw**,2,2,1
sgzOS2fK2KZ5yC_AkFAqrw**,6,1,1
sgzOS2fK2KZ5yC_AkFAqrw**,1,2,0
sgzOS2fK2KZ5yC_AkFAqrw**,12,2,1
sgzOS2fK2KZ5yC_AkFAqrw**,9,2,1
sgzOS2fK2KZ5yC_AkFAqrw**,3,1,1
sgzOS2fK2KaoNawIgMVwaQ**,9,1,0
sgzOS2fK2KaoNawIgMVwaQ**,9,1,1
sgzOS2fK2KaoNawIgMVwaQ**,4,2,0
sgzOS2fK2KaoNawIgMVwaQ**,24,2,0
sgzOS2fK2KaoNawIgMVwaQ**,3,1,1
sgzOS2fK2KaoNawIgMVwaQ**,12,1,1
sgzOS2fK2KaoNawIgMVwaQ**,2,1,1
sgzOS2fK2KaoNawIgMVwaQ**,4,1,1
sgzOS2fK2KaoNawIgMVwaQ**,3,2,0
sgzOS2fK2KaoNawIgMVwaQ**,36,1,1
sgzOS2fK2KaoNawIgMVwaQ**,4,1,1
sgzOS2fK2KaoNawIgMVwaQ**,2,1,1
sgzOS2fK2KaoNawIgMVwaQ**,3,2,0
sgzOS2fK2KaoNawIgMVwaQ**,1,2,0
sgzOS2fK2KaoNawIgMVwaQ**,2,2,0
sgzOS2fK2KaoNawIgMVwaQ**,6,2,0
sgzOS2fK2KaoNawIgMVwaQ**,24,1,1
sgzOS2fK2KaoNawIgMVwaQ**,12,2,0
sgzOS2fK2KaoNawIgMVwaQ**,6,1,1
sgzOS2fK2KaoNawIgMVwaQ**,1,2,0
sgzOS2fK2KaoNawIgMVwaQ**,12,2,0
sgzOS2fK2KaoNawIgMVwaQ**,9,2,0
sgzOS2fK2KaoNawIgMVwaQ**,18,1,1
sgzOS2fK2KaoNawIgMVwaQ**,1,1,1
sgzOS2fK2KaoNawIgMVwaQ**,6,2,0
sgzOS2fK2KbqOViSjnWqmw**,1,1,1
sgzOS2fK2KbqOViSjnWqmw**,12,1,1
sgzOS2fK2KbqOViSjnWqmw**,24,2,1
sgzOS2fK2KbqOViSjnWqmw**,2,2,0
sgzOS2fK2KbqOViSjnWqmw**,4,2,1
sgzOS2fK2KbqOViSjnWqmw**,18,2,1
sgzOS2fK2KbqOViSjnWqmw**,2,1,1
sgzOS2fK2KbqOViSjnWqmw**,4,1,1
sgzOS2fK2KbqOViSjnWqmw**,2,2,0
sgzOS2fK2KbqOViSjnWqmw**,12,2,1
sgzOS2fK2KbqOViSjnWqmw**,6,1,1
sgzOS2fK2KbqOViSjnWqmw**,9,2,1
sgzOS2fK2KbqOViSjnWqmw**,1,2,0
sgzOS2fK2KbqOViSjnWqmw**,12,1,1
sgzOS2fK2KbqOViSjnWqmw**,9,1,1
sgzOS2fK2KbqOViSjnWqmw**,6,1,1
sgzOS2fK2KbqOViSjnWqmw**,4,2,1
sgzOS2fK2KbqOViSjnWqmw**,3,1,1
sgzOS2fK2KbqOViSjnWqmw**,36,2,1
sgzOS2fK2KbqOViSjnWqmw**,3,1,1
sgzOS2fK2KbqOViSjnWqmw**,24,1,1
sgzOS2fK2KbqOViSjnWqmw**,9,2,1
sgzOS2fK2KbqOViSjnWqmw**,3,2,1
sgzOS2fK2KbqOViSjnWqmw**,6,2,1
sgzOS2fK2KbqOViSjnWqmw**,1,1,1
sgzOS2fK2KY-kZQAkGV02A**,4,1,0
sgzOS2fK2KY-kZQAkGV02A**,3,2,1
sgzOS2fK2KY-kZQAkGV02A**,12,2,1
sgzOS2fK2KY-kZQAkGV02A**,24,1,0
sgzOS2fK2KY-kZQAkGV02A**,4,1,0
sgzOS2fK2KY-kZQAkGV02A**,6,1,0
sgzOS2fK2KY-kZQAkGV02A**,36,1,0
sgzOS2fK2KY-kZQAkGV02A**,1,2,1
sgzOS2fK2KY-kZQAkGV02A**,9,1,0
sgzOS2fK2Ka2aj5YDHpZXg**,12,1,1
sgzOS2fK2Ka2aj5YDHpZXg**,18,1,1
sgzOS2fK2Ka2aj5YDHpZXg**,3,1,1
sgzOS2fK2Ka2aj5YDHpZXg**,1,2,1
sgzOS2fK2Ka2aj5YDHpZXg**,4,1,1
sgzOS2fK2Ka2aj5YDHpZXg**,2,2,1
sgzOS2fK2Ka2aj5YDHpZXg**,1,1,1
sgzOS2fK2Ka2aj5YDHpZXg**,3,2,1
sgzOS2fK2Ka2aj5YDHpZXg**,6,2,1
sgzOS2fK2Ka2aj5YDHpZXg**,3,2,1
sgzOS2fK2Ka2aj5YDHpZXg**,6,1,1
sgzOS2fK2Ka2aj5YDHpZXg**,4,1,1
sgzOS2fK2Ka2aj5YDHpZXg**,9,1,1
sgzOS2fK2Ka2aj5YDHpZXg**,2,1,1
sgzOS2fK2Ka2aj5YDHpZXg**,2,1,1
sgzOS2fK2Ka2aj5YDHpZXg**,6,2,1
sgzOS2fK2Ka2aj5YDHpZXg**,12,2,1
sgzOS2fK2Ka2aj5YDHpZXg**,4,2,1
sgzOS2fK2Ka2aj5YDHpZXg**,1,2,1
sgzOS2fK2Ka2aj5YDHpZXg**,9,1,1
sgzOS2fK2Ka2aj5YDHpZXg**,24,2,1
sgzOS2fK2Ka2aj5YDHpZXg**,9,2,1
sgzOS2fK2Ka2aj5YDHpZXg**,12,2,1
sgzOS2fK2Ka2aj5YDHpZXg**,36,1,1
sgzOS2fK2Ka2aj5YDHpZXg**,24,1,1
sgzOS2fK2KZ4j2luZUktIQ**,2,2,1
sgzOS2fK2KZ4j2luZUktIQ**,4,2,1
sgzOS2fK2KZ4j2luZUktIQ**,2,1,1
sgzOS2fK2KZ4j2luZUktIQ**,12,1,1
sgzOS2fK2KZ4j2luZUktIQ**,3,2,1
sgzOS2fK2KZ4j2luZUktIQ**,4,2,1
sgzOS2fK2KZ4j2luZUktIQ**,2,2,1
sgzOS2fK2KZ4j2luZUktIQ**,1,1,1
sgzOS2fK2KZ4j2luZUktIQ**,1,1,0
sgzOS2fK2KZ4j2luZUktIQ**,6,2,0
sgzOS2fK2KZ4j2luZUktIQ**,12,2,1
sgzOS2fK2KZ4j2luZUktIQ**,4,1,1
sgzOS2fK2KZ4j2luZUktIQ**,18,2,1
sgzOS2fK2KZ4j2luZUktIQ**,3,1,1
sgzOS2fK2KZ4j2luZUktIQ**,24,1,1
sgzOS2fK2KZ4j2luZUktIQ**,3,1,1
sgzOS2fK2KZ4j2luZUktIQ**,6,1,1
sgzOS2fK2KZ4j2luZUktIQ**,9,2,1
sgzOS2fK2KaG1d69fkZahQ**,12,1,0
sgzOS2fK2KaG1d69fkZahQ**,2,1,0
sgzOS2fK2KaG1d69fkZahQ**,12,2,1
sgzOS2fK2KaG1d69fkZahQ**,2,2,1
sgzOS2fK2KaG1d69fkZahQ**,3,1,0
sgzOS2fK2KaG1d69fkZahQ**,18,2,1
sgzOS2fK2KaG1d69fkZahQ**,3,1,0
sgzOS2fK2KaG1d69fkZahQ**,4,2,1
sgzOS2fK2KaG1d69fkZahQ**,9,2,1
sgzOS2fK2KaG1d69fkZahQ**,9,1,0
sgzOS2fK2KajgqhpNXSwHQ**,2,1,1
sgzOS2fK2KajgqhpNXSwHQ**,12,2,1
sgzOS2fK2KajgqhpNXSwHQ**,9,1,1
sgzOS2fK2KajgqhpNXSwHQ**,12,1,1
sgzOS2fK2KajgqhpNXSwHQ**,2,2,1
sgzOS2fK2KajgqhpNXSwHQ**,1,2,1
sgzOS2fK2KajgqhpNXSwHQ**,18,1,1
sgzOS2fK2KajgqhpNXSwHQ**,4,2,1
sgzOS2fK2KajgqhpNXSwHQ**,1,1,1
sgzOS2fK2KajgqhpNXSwHQ**,3,2,1
sgzOS2fK2KajgqhpNXSwHQ**,2,1,1
sgzOS2fK2KajgqhpNXSwHQ**,4,1,1
sgzOS2fK2KajgqhpNXSwHQ**,24,2,1
sgzOS2fK2KajgqhpNXSwHQ**,12,2,1
sgzOS2fK2KajgqhpNXSwHQ**,3,1,1
sgzOS2fK2KajgqhpNXSwHQ**,6,2,1
sgzOS2fK2KajgqhpNXSwHQ**,3,2,1
sgzOS2fK2KajgqhpNXSwHQ**,36,1,1
sgzOS2fK2KajgqhpNXSwHQ**,1,2,1
sgzOS2fK2KajgqhpNXSwHQ**,6,1,1
sgzOS2fK2KajgqhpNXSwHQ**,9,2,1
sgzOS2fK2KajgqhpNXSwHQ**,6,2,1
sgzOS2fK2KajgqhpNXSwHQ**,4,1,1
sgzOS2fK2KajgqhpNXSwHQ**,9,1,1
sgzOS2fK2KajgqhpNXSwHQ**,24,1,1
sgzOS2fK2KZRXRXm8LiuhA**,6,2,0
sgzOS2fK2KZRXRXm8LiuhA**,4,1,1
sgzOS2fK2KZRXRXm8LiuhA**,12,1,1
sgzOS2fK2KZRXRXm8LiuhA**,2,1,1
sgzOS2fK2KZRXRXm8LiuhA**,24,1,1
sgzOS2fK2KZRXRXm8LiuhA**,9,1,1
sgzOS2fK2KZRXRXm8LiuhA**,12,2,1
sgzOS2fK2KZRXRXm8LiuhA**,4,2,0
sgzOS2fK2KZRXRXm8LiuhA**,9,2,0
sgzOS2fK2KZRXRXm8LiuhA**,18,2,1
sgzOS2fK2KZRXRXm8LiuhA**,3,1,1
sgzOS2fK2KZRXRXm8LiuhA**,12,1,1
sgzOS2fK2KZRXRXm8LiuhA**,1,1,1
sgzOS2fK2KZRXRXm8LiuhA**,4,2,0
sgzOS2fK2KZRXRXm8LiuhA**,2,2,1
sgzOS2fK2KZRXRXm8LiuhA**,3,1,1
sgzOS2fK2KZRXRXm8LiuhA**,2,2,0
sgzOS2fK2KZRXRXm8LiuhA**,6,1,1
sgzOS2fK2KZRXRXm8LiuhA**,36,2,0
sgzOS2fK2KZRXRXm8LiuhA**,1,1,1
sgzOS2fK2KZRXRXm8LiuhA**,6,1,1
sgzOS2fK2KZRXRXm8LiuhA**,3,2,1
sgzOS2fK2KZRXRXm8LiuhA**,9,2,0
sgzOS2fK2KZRXRXm8LiuhA**,24,2,1
sgzOS2fK2KZRXRXm8LiuhA**,1,2,1
sgzOS2fK2KZxRsRqIsND-w**,36,1,1
sgzOS2fK2KZxRsRqIsND-w**,9,1,1
sgzOS2fK2KZxRsRqIsND-w**,2,1,1
sgzOS2fK2KZxRsRqIsND-w**,12,2,1
sgzOS2fK2KZxRsRqIsND-w**,1,2,1
sgzOS2fK2KZxRsRqIsND-w**,3,1,1
sgzOS2fK2KZxRsRqIsND-w**,12,1,1
sgzOS2fK2KZxRsRqIsND-w**,6,2,1
sgzOS2fK2KZxRsRqIsND-w**,9,2,1
sgzOS2fK2KZxRsRqIsND-w**,6,1,1
sgzOS2fK2KZxRsRqIsND-w**,9,1,1
sgzOS2fK2KZxRsRqIsND-w**,2,2,1
sgzOS2fK2KZxRsRqIsND-w**,1,2,1
sgzOS2fK2KZxRsRqIsND-w**,3,2,1
sgzOS2fK2KZxRsRqIsND-w**,3,2,1
sgzOS2fK2KZxRsRqIsND-w**,6,2,1
sgzOS2fK2KZxRsRqIsND-w**,24,1,1
sgzOS2fK2KYjCjWRynJRcg**,9,1,0
sgzOS2fK2KYjCjWRynJRcg**,6,1,0
sgzOS2fK2KYjCjWRynJRcg**,9,2,1
sgzOS2fK2KYjCjWRynJRcg**,2,2,1
sgzOS2fK2KZccyZi5cUPyw**,1,1,1
sgzOS2fK2KZccyZi5cUPyw**,12,2,1
sgzOS2fK2KZccyZi5cUPyw**,12,1,1
sgzOS2fK2KZccyZi5cUPyw**,3,2,1
sgzOS2fK2KZccyZi5cUPyw**,3,1,1
sgzOS2fK2KZccyZi5cUPyw**,12,1,1
sgzOS2fK2KZccyZi5cUPyw**,6,2,1
sgzOS2fK2KZccyZi5cUPyw**,9,1,1
sgzOS2fK2KZccyZi5cUPyw**,2,2,1
sgzOS2fK2KZccyZi5cUPyw**,24,2,1
sgzOS2fK2KZccyZi5cUPyw**,9,2,1
sgzOS2fK2KZccyZi5cUPyw**,3,1,1
sgzOS2fK2KZccyZi5cUPyw**,24,1,1
sgzOS2fK2KZccyZi5cUPyw**,18,2,1
sgzOS2fK2KZccyZi5cUPyw**,36,2,1
sgzOS2fK2KZccyZi5cUPyw**,2,2,1
sgzOS2fK2KZccyZi5cUPyw**,1,1,1
sgzOS2fK2KZccyZi5cUPyw**,4,1,1
sgzOS2fK2KZccyZi5cUPyw**,4,2,1
sgzOS2fK2KZccyZi5cUPyw**,6,1,1
sgzOS2fK2KZccyZi5cUPyw**,6,1,1
sgzOS2fK2KZccyZi5cUPyw**,1,2,0
sgzOS2fK2KZccyZi5cUPyw**,2,1,1
sgzOS2fK2KZIXXSxmWcoUQ**,18,1,0
sgzOS2fK2KZIXXSxmWcoUQ**,12,2,1
sgzOS2fK2KaGT7wSI5BqzA**,1,2,0
sgzOS2fK2KaGT7wSI5BqzA**,24,2,1
sgzOS2fK2KaGT7wSI5BqzA**,2,2,0
sgzOS2fK2KaGT7wSI5BqzA**,1,2,0
sgzOS2fK2KaGT7wSI5BqzA**,12,2,1
sgzOS2fK2KaGT7wSI5BqzA**,18,1,1
sgzOS2fK2KaGT7wSI5BqzA**,9,1,1
sgzOS2fK2KaGT7wSI5BqzA**,9,2,1
sgzOS2fK2KaGT7wSI5BqzA**,3,1,1
sgzOS2fK2KaGT7wSI5BqzA**,6,2,1
sgzOS2fK2KaGT7wSI5BqzA**,4,1,1
sgzOS2fK2KaGT7wSI5BqzA**,24,1,1
sgzOS2fK2KaGT7wSI5BqzA**,36,1,1
sgzOS2fK2KaGT7wSI5BqzA**,12,2,1
sgzOS2fK2KaGT7wSI5BqzA**,12,1,1
sgzOS2fK2KaGT7wSI5BqzA**,3,2,0
sgzOS2fK2KaGT7wSI5BqzA**,6,1,1
sgzOS2fK2KaGT7wSI5BqzA**,4,1,1
sgzOS2fK2KaGT7wSI5BqzA**,9,1,1
sgzOS2fK2KaGT7wSI5BqzA**,3,2,1
sgzOS2fK2KaGT7wSI5BqzA**,2,1,1
sgzOS2fK2KaGT7wSI5BqzA**,6,2,1
sgzOS2fK2KaGT7wSI5BqzA**,2,1,1
sgzOS2fK2KaGT7wSI5BqzA**,4,2,1
sgzOS2fK2KbanI_LVLb0Zw**,12,1,1
sgzOS2fK2KbanI_LVLb0Zw**,12,1,1
sgzOS2fK2KbanI_LVLb0Zw**,1,1,1
sgzOS2fK2KbanI_LVLb0Zw**,1,1,1
sgzOS2fK2KbanI_LVLb0Zw**,12,2,1
sgzOS2fK2KbanI_LVLb0Zw**,6,1,1
sgzOS2fK2KbanI_LVLb0Zw**,9,2,1
sgzOS2fK2KbanI_LVLb0Zw**,9,2,1
sgzOS2fK2KbanI_LVLb0Zw**,2,2,1
sgzOS2fK2KbanI_LVLb0Zw**,3,2,1
sgzOS2fK2KbanI_LVLb0Zw**,6,1,1
sgzOS2fK2KbanI_LVLb0Zw**,2,2,1
sgzOS2fK2KbanI_LVLb0Zw**,3,1,1
sgzOS2fK2KbanI_LVLb0Zw**,36,2,1
sgzOS2fK2KbanI_LVLb0Zw**,24,1,1
sgzOS2fK2KbanI_LVLb0Zw**,24,2,1
sgzOS2fK2KbanI_LVLb0Zw**,18,2,1
sgzOS2fK2KbanI_LVLb0Zw**,4,1,1
sgzOS2fK2KbanI_LVLb0Zw**,9,1,1
sgzOS2fK2KbanI_LVLb0Zw**,3,1,1
sgzOS2fK2KbanI_LVLb0Zw**,4,2,1
sgzOS2fK2KbanI_LVLb0Zw**,6,2,1
sgzOS2fK2KbanI_LVLb0Zw**,1,2,1
sgzOS2fK2KbanI_LVLb0Zw**,2,1,1
sgzOS2fK2KbanI_LVLb0Zw**,4,2,1
sgzOS2fK2KZBX9YTpitbKg**,9,1,1
sgzOS2fK2KZBX9YTpitbKg**,2,2,1
sgzOS2fK2KZBX9YTpitbKg**,9,2,1
sgzOS2fK2KZBX9YTpitbKg**,24,1,1
sgzOS2fK2KZBX9YTpitbKg**,1,2,0
sgzOS2fK2KZBX9YTpitbKg**,24,2,1
sgzOS2fK2KZBX9YTpitbKg**,12,2,1
sgzOS2fK2KZBX9YTpitbKg**,12,1,1
sgzOS2fK2KZBX9YTpitbKg**,4,2,1
sgzOS2fK2KZBX9YTpitbKg**,2,1,1
sgzOS2fK2KZBX9YTpitbKg**,9,1,1
sgzOS2fK2KZBX9YTpitbKg**,4,1,1
sgzOS2fK2KZBX9YTpitbKg**,36,1,1
sgzOS2fK2KZBX9YTpitbKg**,2,1,1
sgzOS2fK2KZBX9YTpitbKg**,6,2,1
sgzOS2fK2KZBX9YTpitbKg**,3,1,1
sgzOS2fK2KZBX9YTpitbKg**,6,2,1
sgzOS2fK2KZBX9YTpitbKg**,1,2,1
sgzOS2fK2KZBX9YTpitbKg**,3,2,1
sgzOS2fK2KZBX9YTpitbKg**,3,2,1
sgzOS2fK2KZBX9YTpitbKg**,12,2,1
sgzOS2fK2KZBX9YTpitbKg**,6,1,1
sgzOS2fK2KZBX9YTpitbKg**,18,1,1
sgzOS2fK2KZBX9YTpitbKg**,1,1,1
sgzOS2fK2KZBX9YTpitbKg**,4,1,1
sgzOS2fK2KaveospVBY26w**,3,2,1
sgzOS2fK2KaveospVBY26w**,24,1,1
sgzOS2fK2KbSCG-zTtoL9A**,2,1,0
sgzOS2fK2KbSCG-zTtoL9A**,9,1,1
sgzOS2fK2KbSCG-zTtoL9A**,12,1,1
sgzOS2fK2KbSCG-zTtoL9A**,36,1,1
sgzOS2fK2KbSCG-zTtoL9A**,3,2,1
sgzOS2fK2KbSCG-zTtoL9A**,4,1,1
sgzOS2fK2KbSCG-zTtoL9A**,2,2,1
sgzOS2fK2KbSCG-zTtoL9A**,1,2,1
sgzOS2fK2KbSCG-zTtoL9A**,6,1,1
sgzOS2fK2KbSCG-zTtoL9A**,9,1,1
sgzOS2fK2KbSCG-zTtoL9A**,4,2,1
sgzOS2fK2KbSCG-zTtoL9A**,2,1,1
sgzOS2fK2KbSCG-zTtoL9A**,3,2,0
sgzOS2fK2KbSCG-zTtoL9A**,12,2,1
sgzOS2fK2KbSCG-zTtoL9A**,1,2,1
sgzOS2fK2KbSCG-zTtoL9A**,18,1,1
sgzOS2fK2KbSCG-zTtoL9A**,24,2,1
sgzOS2fK2KbSCG-zTtoL9A**,24,1,1
sgzOS2fK2KbSCG-zTtoL9A**,6,2,1
sgzOS2fK2KbSCG-zTtoL9A**,3,1,1
sgzOS2fK2KbSCG-zTtoL9A**,4,1,1
sgzOS2fK2KbSCG-zTtoL9A**,6,2,1
sgzOS2fK2KbSCG-zTtoL9A**,9,2,1
sgzOS2fK2KbSCG-zTtoL9A**,1,1,0
sgzOS2fK2Kb5hxeql06ftA**,1,1,0
sgzOS2fK2Kb5hxeql06ftA**,9,2,1
sgzOS2fK2Kb5hxeql06ftA**,24,1,1
sgzOS2fK2Kb5hxeql06ftA**,6,1,1
sgzOS2fK2Kb5hxeql06ftA**,3,1,1
sgzOS2fK2Kb5hxeql06ftA**,3,2,1
sgzOS2fK2Kb5hxeql06ftA**,36,2,1
sgzOS2fK2Kb5hxeql06ftA**,12,1,1
sgzOS2fK2Kb5hxeql06ftA**,6,1,0
sgzOS2fK2Kb5hxeql06ftA**,4,1,1
sgzOS2fK2Kb5hxeql06ftA**,4,2,0
sgzOS2fK2Kb5hxeql06ftA**,6,2,1
sgzOS2fK2Kb5hxeql06ftA**,24,2,1
sgzOS2fK2Kb5hxeql06ftA**,12,1,1
sgzOS2fK2Kb5hxeql06ftA**,4,2,1
sgzOS2fK2Kb5hxeql06ftA**,18,2,1
sgzOS2fK2Kb5hxeql06ftA**,3,1,1
sgzOS2fK2Kb5hxeql06ftA**,1,2,0
sgzOS2fK2Kb5hxeql06ftA**,2,2,0
sgzOS2fK2Kb5hxeql06ftA**,2,1,0
sgzOS2fK2Kb5hxeql06ftA**,9,2,1
sgzOS2fK2Kb5hxeql06ftA**,2,2,0
sgzOS2fK2Kb5hxeql06ftA**,1,1,1
sgzOS2fK2Kb5hxeql06ftA**,12,2,1
sgzOS2fK2KZFONJzqGbirA**,12,2,0
sgzOS2fK2KZFONJzqGbirA**,1,2,1
sgzOS2fK2KZFONJzqGbirA**,4,2,1
sgzOS2fK2KZFONJzqGbirA**,6,1,1
sgzOS2fK2KZFONJzqGbirA**,4,1,1
sgzOS2fK2KZFONJzqGbirA**,4,1,0
sgzOS2fK2KZFONJzqGbirA**,1,1,0
sgzOS2fK2KZFONJzqGbirA**,2,2,0
sgzOS2fK2KZFONJzqGbirA**,24,1,0
sgzOS2fK2KZFONJzqGbirA**,12,1,0
sgzOS2fK2KZFONJzqGbirA**,12,2,0
sgzOS2fK2KZFONJzqGbirA**,6,2,0
sgzOS2fK2KZFONJzqGbirA**,18,1,0
sgzOS2fK2KZFONJzqGbirA**,9,1,1
sgzOS2fK2KZFONJzqGbirA**,2,1,1
sgzOS2fK2KZFONJzqGbirA**,3,2,0
sgzOS2fK2Kb9t3hEumDBwg**,2,2,1
sgzOS2fK2Kb9t3hEumDBwg**,18,2,1
sgzOS2fK2Kb9t3hEumDBwg**,1,2,1
sgzOS2fK2Kaf08dEgjX-HA**,3,1,1
sgzOS2fK2Kaf08dEgjX-HA**,1,1,1
sgzOS2fK2Kaf08dEgjX-HA**,12,2,1
sgzOS2fK2Kaf08dEgjX-HA**,1,1,1
sgzOS2fK2Kaf08dEgjX-HA**,6,1,1
sgzOS2fK2Kaf08dEgjX-HA**,6,2,1
sgzOS2fK2Kaf08dEgjX-HA**,4,1,1
sgzOS2fK2Kaf08dEgjX-HA**,2,2,1
sgzOS2fK2Kaf08dEgjX-HA**,4,2,1
sgzOS2fK2Kaf08dEgjX-HA**,3,2,1
sgzOS2fK2Kaf08dEgjX-HA**,9,2,1
sgzOS2fK2Kaf08dEgjX-HA**,24,2,1
sgzOS2fK2Kaf08dEgjX-HA**,36,2,1
sgzOS2fK2Kaf08dEgjX-HA**,9,2,1
sgzOS2fK2Kaf08dEgjX-HA**,2,1,1
sgzOS2fK2Kaf08dEgjX-HA**,24,1,1
sgzOS2fK2Kaf08dEgjX-HA**,6,1,1
sgzOS2fK2Kaf08dEgjX-HA**,12,1,1
sgzOS2fK2Kaf08dEgjX-HA**,4,2,1
sgzOS2fK2Kaf08dEgjX-HA**,1,2,1
sgzOS2fK2Kaf08dEgjX-HA**,12,1,1
sgzOS2fK2Kaf08dEgjX-HA**,9,1,1
sgzOS2fK2Kaf08dEgjX-HA**,18,2,1
sgzOS2fK2Kaf08dEgjX-HA**,2,2,1
sgzOS2fK2Kaf08dEgjX-HA**,3,1,1
sgzOS2fK2KZBX9YTpitbKg**,12,1,1
sgzOS2fK2KZBX9YTpitbKg**,3,1,1
sgzOS2fK2KZBX9YTpitbKg**,4,2,1
sgzOS2fK2KZBX9YTpitbKg**,6,1,1
sgzOS2fK2KZBX9YTpitbKg**,6,1,1
sgzOS2fK2KZBX9YTpitbKg**,2,2,1
sgzOS2fK2KZBX9YTpitbKg**,4,2,1
sgzOS2fK2KZBX9YTpitbKg**,4,1,1
sgzOS2fK2KZBX9YTpitbKg**,9,2,1
sgzOS2fK2KZBX9YTpitbKg**,1,2,1
sgzOS2fK2KZBX9YTpitbKg**,3,1,1
sgzOS2fK2KZBX9YTpitbKg**,12,1,1
sgzOS2fK2KZBX9YTpitbKg**,18,2,1
sgzOS2fK2KZBX9YTpitbKg**,6,2,1
sgzOS2fK2KZBX9YTpitbKg**,2,2,1
sgzOS2fK2KZBX9YTpitbKg**,36,2,1
sgzOS2fK2KZBX9YTpitbKg**,3,2,1
sgzOS2fK2KZBX9YTpitbKg**,1,1,1
sgzOS2fK2KZBX9YTpitbKg**,1,1,1
sgzOS2fK2KZBX9YTpitbKg**,2,1,1
sgzOS2fK2KZBX9YTpitbKg**,12,2,1
sgzOS2fK2KZBX9YTpitbKg**,9,2,1
sgzOS2fK2KZBX9YTpitbKg**,9,1,1
sgzOS2fK2KZBX9YTpitbKg**,24,2,1
sgzOS2fK2KZBX9YTpitbKg**,24,1,1
sgzOS2fK2KYUhjZlLzTMtQ**,3,1,1
sgzOS2fK2KYUhjZlLzTMtQ**,6,2,1
sgzOS2fK2KYUhjZlLzTMtQ**,12,2,1
sgzOS2fK2KYUhjZlLzTMtQ**,1,2,0
sgzOS2fK2KYUhjZlLzTMtQ**,6,2,1
sgzOS2fK2KYUhjZlLzTMtQ**,4,1,1
sgzOS2fK2KYUhjZlLzTMtQ**,6,1,1
sgzOS2fK2KYUhjZlLzTMtQ**,18,1,1
sgzOS2fK2KYUhjZlLzTMtQ**,1,1,1
sgzOS2fK2KYUhjZlLzTMtQ**,12,2,1
sgzOS2fK2KYUhjZlLzTMtQ**,1,2,0
sgzOS2fK2KYUhjZlLzTMtQ**,9,2,1
sgzOS2fK2KYUhjZlLzTMtQ**,4,2,0
sgzOS2fK2KYUhjZlLzTMtQ**,3,2,0
sgzOS2fK2KYUhjZlLzTMtQ**,4,1,1
sgzOS2fK2KYUhjZlLzTMtQ**,2,2,0
sgzOS2fK2KYUhjZlLzTMtQ**,24,1,1
sgzOS2fK2KYUhjZlLzTMtQ**,3,2,0
sgzOS2fK2KYUhjZlLzTMtQ**,9,1,1
sgzOS2fK2KYUhjZlLzTMtQ**,12,1,1
sgzOS2fK2KYUhjZlLzTMtQ**,2,1,1
sgzOS2fK2KYUhjZlLzTMtQ**,9,1,1
sgzOS2fK2KYUhjZlLzTMtQ**,2,1,1
sgzOS2fK2KYUhjZlLzTMtQ**,36,1,1
sgzOS2fK2KYUhjZlLzTMtQ**,24,2,1
sgzOS2fK2KZ7WXq6OThzpw**,1,1,1
sgzOS2fK2KZ7WXq6OThzpw**,4,2,1
sgzOS2fK2KZ7WXq6OThzpw**,12,1,1
sgzOS2fK2KZ7WXq6OThzpw**,4,2,1
sgzOS2fK2KZ7WXq6OThzpw**,1,1,1
sgzOS2fK2KZ7WXq6OThzpw**,12,2,1
sgzOS2fK2KZ7WXq6OThzpw**,4,1,1
sgzOS2fK2KZ7WXq6OThzpw**,18,2,1
sgzOS2fK2KZ7WXq6OThzpw**,36,2,1
sgzOS2fK2KZ7WXq6OThzpw**,3,2,1
sgzOS2fK2KZ7WXq6OThzpw**,9,2,1
sgzOS2fK2KZ7WXq6OThzpw**,12,1,1
sgzOS2fK2KZ7WXq6OThzpw**,6,2,1
